page_id,route,route_name,surface_kind,backend_view,roles,templates,previous_test_reference,audit_execution_status
UI-PAGE-4D179B38E1,/payroll-readiness,payroll_readiness,page,apps.frontend.views.hr_views.payroll_readiness_view,ACCOUNTANT | ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2703FFD952,/performance-conversation,performance_conversation,page,apps.frontend.views.hr_views.performance_conversation_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,pages/hr/performance_conversation.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9DBC537708,/performance-conversation/<str:review_id>/acknowledge,performance_acknowledge,action,apps.frontend.views.hr_views.performance_acknowledge_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-51B5B1F21B,/performance-conversation/<str:review_id>/agree-priorities,performance_agree_priorities,action,apps.frontend.views.hr_views.performance_agree_priorities_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-39ACAF881B,/performance-conversation/<str:review_id>/document/<str:window>,performance_document,page,apps.frontend.views.hr_views.performance_document_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,pages/hr/conversation_document.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6F587BE6C9,/performance-conversation/<str:review_id>/sign-off,performance_signoff,action,apps.frontend.views.hr_views.performance_signoff_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E9C534D90A,/performance-conversation/priority/<str:priority_id>/save,performance_input_save,action,apps.frontend.views.hr_views.performance_input_save_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-66265DC120,/performance-conversation/value/<str:commitment_id>/save,performance_value_save,action,apps.frontend.views.hr_views.performance_value_save_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-FEC3ADCF78,/performance-reviews,performance_reviews,page,apps.frontend.views.hr_views.performance_reviews_view,ADMIN | CD | HR | PL,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-354829C91A,/personal-time-off,personal_time_off,page,apps.frontend.views.leave_views.personal_time_off_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/leave/personal_time_off.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-926EDC0255,/personal-time-off/,,page,apps.frontend.views.leave_views.personal_time_off_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/leave/personal_time_off.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E3DCA613F4,/personal-time-off/eligible-cover,eligible_cover_api,action,apps.frontend.views.leave_views.eligible_cover_api,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2C8CECE1C4,/personal-time-off/request,request_leave_drawer,drawer,apps.frontend.views.leave_views.request_leave_drawer_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PL | PROJECT_COORDINATOR | RPL | RVP,partials/leave/request_leave_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9508BC10E6,/personal-time-off/request/,,drawer,apps.frontend.views.leave_views.request_leave_drawer_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PL | PROJECT_COORDINATOR | RPL | RVP,partials/leave/request_leave_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6505F2DCFE,/pl/review-queue,pl_review_queue,page,apps.frontend.views.my_plan_views.pl_queue_view,ADMIN | PL,pages/my_plan/pl_queue.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C057B93829,/pl/review-queue/<str:activity_id>/confirm,pl_confirm,action,apps.frontend.views.my_plan_views.pl_confirm_action,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4A1A757947,/pl/review-queue/<str:activity_id>/drawer,pl_review_drawer,drawer,apps.frontend.views.my_plan_views.pl_review_drawer,ADMIN | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5B9704236A,/pl/review-queue/<str:activity_id>/return,pl_return,action,apps.frontend.views.my_plan_views.pl_return_action,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-80D35194CE,/pl/review-queue/<str:activity_id>/return-drawer,pl_return_drawer,drawer,apps.frontend.views.my_plan_views.pl_return_drawer,ADMIN | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5F1957110F,/planning,planning_dashboard,partial,apps.frontend.views.planning_views.planning_dashboard_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/planning/school_table.html | pages/planning/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2460A9454D,/planning/assign-partner-action,planning_assign_partner_action,action,apps.frontend.views.planning_views.assign_partner_action_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-39DFC686C6,/planning/assign-partner-modal,planning_assign_partner_modal,drawer,apps.frontend.views.planning_views.assign_partner_modal_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/planning/assign_partner_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E0F3508137,/planning/bulk-action,planning_bulk_action,action,apps.frontend.views.planning_views.bulk_action_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CDB4BA67D1,/planning/intelligence,planning_intelligence,action,apps.frontend.views.planning_views.planning_intelligence_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-70E52CFA17,/planning/route-preview,planning_route_preview,partial,apps.frontend.views.planning_views.route_preview_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/planning/route_preview.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-739AAF8574,/planning/schedule,planning_schedule,page,apps.frontend.views.planning_views.schedule_activity_form_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,pages/planning/schedule.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CB5D63ABE3,/planning/schedule-action,planning_schedule_action,action,apps.frontend.views.planning_views.schedule_action_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2AF2FF5ECA,/planning/schedule-modal,planning_schedule_modal,drawer,apps.frontend.views.planning_views.schedule_modal_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/planning/schedule_cluster_drawer.html | partials/planning/schedule_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C597B8F97C,/planning/schedule/schools,planning_schedule_school_options,partial,apps.frontend.views.planning_views.schedule_school_options_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/planning/schedule_school_options.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4F8B7694FF,/planning/visit-requests,visit_requests,page,apps.frontend.views.visit_request_views.visit_requests_page,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,pages/planning/visit_requests.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C8A20A3C2A,/planning/visit-requests/<str:activity_id>/<str:decision>,visit_request_decide,action,apps.frontend.views.visit_request_views.visit_request_decide,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8354F50663,/policies,policies,page,apps.frontend.views.hr_views.policies_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-43B307D6C8,/policy-agreement,policy_agreement,page,apps.documents.views.agreement_center_view,,pages/documents/agreement_center.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-433A02DA3B,/policy-agreement/restricted,policy_restricted,page,apps.documents.views.restricted_view,,pages/documents/restricted.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5A094101A0,/policy-compliance,policy_compliance,page,apps.documents.views.compliance_view,ADMIN | CD | HR | PL | RVP,pages/documents/compliance.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4B290608CB,/policy-compliance/comments/<str:comment_id>,respond_comment,action,apps.documents.views.respond_comment_view,ADMIN | CD | HR | PL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-27FA261421,/priorities,priorities_master,action,apps.frontend.views.target_distribution_views.priorities_workspace_page,ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1B05CD6C07,/priorities/guidance,team_guidance,partial,apps.frontend.views.team_guidance_views.team_guidance_view,ADMIN | PL,partials/dashboards/_view_tabs.html | pages/priorities/guidance.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-FA2176F212,/priorities/guidance/<str:guidance_id>,team_guidance_drawer,drawer,apps.frontend.views.team_guidance_views.guidance_drawer,ADMIN | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8285511635,/priorities/guidance/<str:guidance_id>/acknowledge,team_guidance_acknowledge_drawer,drawer,apps.frontend.views.team_guidance_views.guidance_acknowledge_drawer,ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1C4B89E9E0,/priorities/guidance/<str:guidance_id>/acknowledge/save,team_guidance_acknowledge,action,apps.frontend.views.team_guidance_views.guidance_acknowledge,ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-F44FDAA72F,/priorities/guidance/<str:guidance_id>/edit,team_guidance_edit_drawer,drawer,apps.frontend.views.team_guidance_views.guidance_edit_drawer,ADMIN | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D4EDA9D484,/priorities/guidance/<str:guidance_id>/issue,team_guidance_issue_drawer,action,apps.frontend.views.team_guidance_views.guidance_issue_drawer,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-352ADA8312,/priorities/guidance/<str:guidance_id>/issue/save,team_guidance_issue,action,apps.frontend.views.team_guidance_views.guidance_issue,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-ADFB8B7D49,/priorities/guidance/<str:guidance_id>/review,team_guidance_review_drawer,action,apps.frontend.views.team_guidance_views.guidance_review_drawer,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6ADBD42FCD,/priorities/guidance/<str:guidance_id>/review/save,team_guidance_review,action,apps.frontend.views.team_guidance_views.guidance_review,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-06AF4910EE,/priorities/guidance/<str:guidance_id>/update,team_guidance_update,action,apps.frontend.views.team_guidance_views.guidance_update,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-27179CC4DB,/priorities/guidance/<str:guidance_id>/withdraw,team_guidance_withdraw_drawer,action,apps.frontend.views.team_guidance_views.guidance_withdraw_drawer,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-30E4A400DC,/priorities/guidance/<str:guidance_id>/withdraw/save,team_guidance_withdraw,action,apps.frontend.views.team_guidance_views.guidance_withdraw,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-76FF90ED2C,/priorities/guidance/inbox,team_guidance_inbox,partial,apps.frontend.views.team_guidance_views.guidance_inbox_panel,ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,partials/priorities/guidance_inbox.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6231E9AAA1,/priorities/guidance/new,team_guidance_new_drawer,drawer,apps.frontend.views.team_guidance_views.guidance_new_drawer,ADMIN | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9A6DC2B786,/priorities/guidance/record,team_guidance_record,action,apps.frontend.views.team_guidance_views.guidance_record,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E8E9A2A166,/priorities/master,priorities_master_register,partial,apps.frontend.views.target_distribution_views.priorities_master_page,ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,partials/dashboards/_view_tabs.html | pages/hr/priorities_master.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-EB2FC6A25B,/priorities/ssa-mapping,ssa_mapping,page,apps.frontend.views.ssa_mapping_views.ssa_mapping_page,ADMIN | CD | IA | PL | PROJECT_COORDINATOR | RVP,pages/hr/ssa_mapping.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8BBA1A3E04,/priorities/ssa-mapping/<str:item_id>/drawer,ssa_mapping_drawer,drawer,apps.frontend.views.ssa_mapping_views.ssa_mapping_drawer,ADMIN | CD | IA | PL | PROJECT_COORDINATOR | RVP,partials/hr/ssa_mapping_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9C0CD92AF2,/priorities/ssa-mapping/<str:item_id>/history,ssa_mapping_history,drawer,apps.frontend.views.ssa_mapping_views.rule_history_drawer,ADMIN | CD | IA | PL | PROJECT_COORDINATOR | RVP,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5D8206AE15,/priorities/ssa-mapping/<str:item_id>/save,ssa_mapping_action,action,apps.frontend.views.ssa_mapping_views.ssa_mapping_action,ADMIN | CD | IA | PL | PROJECT_COORDINATOR | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4327B6F4C5,/priorities/ssa-mapping/rules/<str:mapping_id>/review,ssa_mapping_rule_review_drawer,drawer,apps.frontend.views.ssa_mapping_views.rule_review_drawer,ADMIN | CD | IA | PL | PROJECT_COORDINATOR | RVP,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7DD887F302,/priorities/ssa-mapping/rules/<str:mapping_id>/review/save,ssa_mapping_rule_review,action,apps.frontend.views.ssa_mapping_views.rule_review_action,ADMIN | CD | IA | PL | PROJECT_COORDINATOR | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-63217B55B8,/priority-dashboard,priority_dashboard_redirect,action,apps.frontend.views.target_distribution_views.priority_dashboard_redirect,ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5583719547,/profile,profile,page,apps.frontend.views.staff_views.profile_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/profile/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3AAA4674E0,/programme-rollout,programme_rollout,partial,apps.frontend.views.programme_rollout_views.programme_rollout_view,ADMIN | PL,partials/dashboards/_view_tabs.html | pages/programme_rollout/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-AD54323BA8,/programme-rollout/schools,programme_rollout_schools,action,apps.frontend.views.programme_rollout_views.school_list_drawer,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3B7E4DFD30,/projects,projects_list,partial,apps.frontend.views.extended_views.projects_list_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/portfolio_list.html | pages/projects/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1B2707901E,/projects/<str:project_id>,project_detail,page,apps.frontend.views.extended_views.project_detail_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,pages/projects/detail.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-52061A5059,/projects/<str:project_id>/schools/assign,project_assign_school_action,action,apps.frontend.views.extended_views.project_assign_school_action_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4340ED5A6E,/projects/<str:project_id>/staff/assign,project_assign_staff_action,action,apps.frontend.views.extended_views.project_assign_staff_action_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-987AE1FD65,/projects/analytics,special_projects_analytics,partial,apps.frontend.views.extended_views.special_projects_analytics_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/analytics_workspace.html | pages/projects/analytics.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6805EDED42,/projects/create,project_create_drawer,drawer,apps.frontend.views.extended_views.project_create_drawer_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/create_project_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-170323D795,/projects/create/action,project_create_action,action,apps.frontend.views.extended_views.project_create_action_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2028F7552C,/projects/filter,projects_filtered,partial,apps.frontend.views.extended_views.projects_filtered_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/portfolio_list.html | pages/projects/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1CDA9A14C7,/projects/filters-drawer,projects_filters_drawer,drawer,apps.frontend.views.extended_views.projects_filters_drawer_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/filters_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-89ED7D820F,/projects/my-plan,special_projects_my_plan,partial,apps.frontend.views.extended_views.special_projects_my_plan_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/my_plan_workspace.html | pages/projects/my_plan.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-B86A5C6661,/projects/planning,special_projects_planning,partial,apps.frontend.views.extended_views.special_projects_planning_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/planning_workspace.html | pages/projects/planning.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A4244346AC,/projects/planning/bulk-partner,special_projects_bulk_partner,drawer,apps.frontend.views.planning_views.special_projects_bulk_partner_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/bulk_partner_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9CD74FDDEC,/projects/planning/bulk-schedule,special_projects_bulk_schedule,drawer,apps.frontend.views.planning_views.special_projects_bulk_schedule_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/projects/bulk_schedule_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-24062C4D44,/public-holidays,public_holidays,page,apps.frontend.views.leave_views.public_holidays_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/leave/public_holidays.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-81466B885C,/public-holidays/,,page,apps.frontend.views.leave_views.public_holidays_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/leave/public_holidays.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-EEB299FBB6,/pulse-surveys,pulse_surveys,page,apps.frontend.views.hr_views.pulse_surveys_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-0B32E25CA5,/pulse-surveys/<str:survey_id>,pulse_results_drawer,drawer,apps.frontend.views.hr_programme_views.pulse_results_drawer,ADMIN | HR,partials/hr/form_drawer.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-0DC6435DA6,/pulse-surveys/<str:survey_id>/close,pulse_close,action,apps.frontend.views.hr_programme_views.pulse_close,ADMIN | HR,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-AD000D654D,/pulse-surveys/new,pulse_new_drawer,drawer,apps.frontend.views.hr_programme_views.pulse_new_drawer,ADMIN | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-52E8522123,/pulse-surveys/open,pulse_open,action,apps.frontend.views.hr_programme_views.pulse_open,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-525708C2CC,/pulse/<str:survey_id>,pulse_respond,page,apps.frontend.views.hr_programme_views.pulse_respond,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,pages/hr/pulse_respond.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-734A2B48B5,/quality-checks,quality_checks,page,apps.frontend.views.extended_views.quality_checks_view,ADMIN | CD | IA | PL,pages/quality_checks/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DF36A9580D,/recognition,recognition,page,apps.frontend.views.hr_views.recognition_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-AFA78C6AFC,/recognition/award,recognition_award,action,apps.frontend.views.hr_programme_views.recognition_award,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A5D728E4C3,/recognition/new,recognition_new_drawer,drawer,apps.frontend.views.hr_programme_views.recognition_new_drawer,ADMIN | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D604B8E968,/recovery-plans,recovery_plans,page,apps.frontend.views.hr_views.recovery_plans_view,ADMIN | HR | PL,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6B94343F03,/recovery-plans/<str:plan_id>,recovery_drawer,drawer,apps.frontend.views.hr_programme_views.recovery_drawer,ADMIN | HR | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-F7493D9C99,/recovery-plans/<str:plan_id>/activate,recovery_activate,action,apps.frontend.views.hr_programme_views.recovery_activate,ADMIN | HR | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-622E803364,/recovery-plans/<str:plan_id>/check-in,recovery_check_in,action,apps.frontend.views.hr_programme_views.recovery_check_in,ADMIN | HR | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4C2F727116,/recovery-plans/<str:plan_id>/outcome,recovery_outcome,action,apps.frontend.views.hr_programme_views.recovery_outcome,ADMIN | HR | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BC7352DF7A,/recovery-plans/new,recovery_new_drawer,drawer,apps.frontend.views.hr_programme_views.recovery_new_drawer,ADMIN | HR | PL,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D425322BE8,/recovery-plans/recommend,recovery_recommend,action,apps.frontend.views.hr_programme_views.recovery_recommend,ADMIN | HR | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
